month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_base_PM10,E2_base_PM10,E3_base_PM10,E4_base_PM10,E5_base_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_base_PM2.5,E2_base_PM2.5,E3_base_PM2.5,E4_base_PM2.5,E5_base_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_base_NOx,E2_base_NOx,E3_base_NOx,E4_base_NOx,E5_base_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_base_SOx,E2_base_SOx,E3_base_SOx,E4_base_SOx,E5_base_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_base_CO,E2_base_CO,E3_base_CO,E4_base_CO,E5_base_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_base_HC,E2_base_HC,E3_base_HC,E4_base_HC,E5_base_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_base_CO2,E2_base_CO2,E3_base_CO2,E4_base_CO2,E5_base_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_base_N2O,E2_base_N2O,E3_base_N2O,E4_base_N2O,E5_base_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4,E1_base_CH4,E2_base_CH4,E3_base_CH4,E4_base_CH4,E5_base_CH4
8,container_ship,2018,0,233.01,229,0.22,3.79,10.6,7.98,12.0,50574.95986289092,10630.097597149404,False,SV,93.9,1411.0743850188337,10371.880769398818,57.76395034290987,3674.2719742594973,222007.4622969459,237522.45337596594,1411.0743850188337,10371.880769398818,57.76395034290987,3674.2719742594973,222007.4622969459,1296.0411471096897,9526.347011023914,51.68353451734041,3287.506503284814,198638.25573937266,212799.83393530842,1296.0411471096897,9526.347011023914,51.68353451734041,3287.506503284814,198638.25573937266,26074.20059273932,191654.31856497817,608.041582556946,38676.54709746839,2336920.6557573252,2593933.763595068,26074.20059273932,191654.31856497817,608.041582556946,38676.54709746839,2336920.6557573252,2776.1354748740096,20405.548035447675,127.68873233695865,8122.074890468362,490753.3377090382,522184.7848421652,2776.1354748740096,20405.548035447675,127.68873233695865,8122.074890468362,490753.3377090382,10736.435538186777,78916.48411499099,334.4228704063203,21272.100903607618,1285306.360666529,1396565.8040937206,10736.435538186777,78916.48411499099,334.4228704063203,21272.100903607618,1285306.360666529,4601.329516365762,33821.35033499615,121.6083165113892,7735.309419493679,467384.131151465,513663.728738832,4601.329516365762,33821.35033499615,121.6083165113892,7735.309419493679,467384.131151465,4547647.338674828,33426767.914421186,211598.47072981723,13459438.389919002,813248388.2035491,864893840.3172939,4547647.338674828,33426767.914421186,211598.47072981723,13459438.389919002,813248388.2035491,222.39759329101184,1634.6985995248137,8.816602947075717,560.8099329132917,33885.34950848122,36312.07223715741,222.39759329101184,1634.6985995248137,8.816602947075717,560.8099329132917,33885.34950848122,92.02659032731525,676.4270066999229,2.432166330227784,154.70618838987357,9347.6826230293,10273.27457477664,92.02659032731525,676.4270066999229,2.432166330227784,154.70618838987357,9347.6826230293
11,container_ship,2018,0,154.29000000000002,150,0.24,4.05,10.04,7.48,12.0,51127.19476128588,11240.306197260452,False,SV,97.8,1322.325672162152,9227.538508062546,66.63253513735997,4151.719497020121,153767.388778523,168535.60499090518,1322.325672162152,9227.538508062546,66.63253513735997,4151.719497020121,153767.388778523,1214.5273836706722,8475.293520992229,59.61858407026944,3714.696392070635,137581.34785446792,151045.48373527176,1214.5273836706722,8475.293520992229,59.61858407026944,3714.696392070635,137581.34785446792,24434.27872473542,170508.86373593836,701.3951067090522,43702.310494948644,1618604.092405505,1857950.9404678366,24434.27872473542,170508.86373593836,701.3951067090522,43702.310494948644,1618604.092405505,2601.5320289277124,18154.179021296964,147.292972408901,9177.485203939214,339906.85940515605,369987.3486317288,2601.5320289277124,18154.179021296964,147.292972408901,9177.485203939214,339906.85940515605,10061.173592538113,70209.53212656283,385.7673086899788,24036.270772221756,890232.2508230278,994924.9946230404,10061.173592538113,70209.53212656283,385.7673086899788,24036.270772221756,890232.2508230278,4311.931539659191,30089.799482812647,140.27902134181045,8740.462098989728,323720.818481101,367003.2906239044,4311.931539659191,30089.799482812647,140.27902134181045,8740.462098989728,323720.818481101,4261625.671696501,29738751.82217983,244085.49713475019,15208404.052242128,563274224.1571157,612727091.200369,4261625.671696501,29738751.82217983,244085.49713475019,15208404.052242128,563274224.1571157,208.41002441686092,1454.3403083359447,10.170229047281257,633.6835021767553,23469.759339879824,25776.363403856667,208.41002441686092,1454.3403083359447,10.170229047281257,633.6835021767553,23469.759339879824,86.23863079318382,601.795989656253,2.805580426836209,174.80924197979456,6474.41636962202,7340.065812478088,86.23863079318382,601.795989656253,2.805580426836209,174.80924197979456,6474.41636962202
9,container_ship,2005,0,244.51,240,0.23,4.28,10.16,7.08,13.0,23023.384080538737,4147.55659136749,False,C3,109.3,465.12093182250163,3163.1823027338105,23.562268995558714,1618.9406496480206,90781.7186718516,96052.5248250515,465.12093182250163,2928.872502531306,23.562268995558714,1618.9406496480206,90781.7186718516,427.20346455436294,2905.3141802283367,21.082030153920954,1448.5258444219132,81225.74828534092,86027.87380469945,427.20346455436294,2690.1057224336455,21.082030153920954,1448.5258444219132,81225.74828534092,40445.298419347964,267418.7937093801,1512.945693399033,103953.03118792553,5829141.935771524,6242472.004781576,40445.298419347964,254684.56543750485,1512.945693399033,103953.03118792553,5829141.935771524,915.0748767377478,6107.97259060496,52.08501567439294,3578.7109097482557,200675.37811672458,211329.22150948993,915.0748767377478,5762.238293023547,52.08501567439294,3578.7109097482557,200675.37811672458,3538.963611692947,12158.641153986482,136.41313629007678,9372.81428743591,525578.3712580883,550785.2034474936,3538.963611692947,22284.899475781676,136.41313629007678,9372.81428743591,525578.3712580883,1516.6986907255489,12033.845716922106,49.604776832755185,3408.2961045221487,191119.40773021392,208127.85301921648,1516.6986907255489,9550.671203906431,49.604776832755185,3408.2961045221487,191119.40773021392,1499003.872667084,10005601.508919178,86312.31168899401,5930435.221868539,332547769.4505722,350069122.365716,1499003.872667084,9439246.706527524,86312.31168899401,5930435.221868539,332547769.4505722,73.3071033850682,484.6965635982515,3.5963463203747517,247.1014675778558,13856.15706044051,14664.858541322059,73.3071033850682,461.6157748554775,3.5963463203747517,247.1014675778558,13856.15706044051,30.333973814510973,240.6769143384421,0.9920955366551036,68.16592209044298,3822.388154604278,4162.55706038433,30.333973814510973,191.01342407812865,0.9920955366551036,68.16592209044298,3822.388154604278
4,container_ship,1999,0,123.16000000000001,119,0.23,3.93,10.16,7.7,12.0,29514.39243626177,5851.2364362458975,False,SV,119.7,758.0832349111668,5638.617804152645,33.24087419431295,2097.1767585335097,63502.29879528948,72029.41746708112,758.0832349111668,5638.617804152645,33.24087419431295,2097.1767585335097,63502.29879528948,696.2829711955826,5178.947874466288,29.741834805437904,1876.4213102668245,56817.84629052216,64599.240281256294,696.2829711955826,5178.947874466288,29.741834805437904,1876.4213102668245,56817.84629052216,70040.29887766214,520959.2536445378,2414.337178323783,152321.2593040128,4612272.228289447,5358007.377293983,70040.29887766214,520959.2536445378,2414.337178323783,152321.2593040128,4612272.228289447,1491.4463643360996,11093.367636430747,73.479827166376,4635.8644136003895,140373.50260011357,157667.6608416472,1491.4463643360996,11093.367636430747,73.479827166376,4635.8644136003895,140373.50260011357,5768.02461345453,42902.52677072664,192.44716638812764,12141.54965466769,367644.88776220224,428649.4359674392,5768.02461345453,42902.52677072664,192.44716638812764,12141.54965466769,367644.88776220224,2472.0105486233697,18386.797187454278,69.98078777750095,4415.108965333705,133689.05009534626,159032.94758453514,2472.0105486233697,18386.797187454278,69.98078777750095,4415.108965333705,133689.05009534626,2443170.425556097,18172284.553600643,121766.57073285164,7682289.599680646,232618947.1659025,261038458.3154727,2443170.425556097,18172284.553600643,121766.57073285164,7682289.599680646,232618947.1659025,119.48050985012954,888.6951973936234,5.073607113868819,320.0953999866936,9692.456131912604,11025.80084625692,119.48050985012954,888.6951973936234,5.073607113868819,320.0953999866936,9692.456131912604,49.4402109724674,367.7359437490855,1.399615755550019,88.30217930667409,2673.7810019069257,3180.6589516907025,49.4402109724674,367.7359437490855,1.399615755550019,88.30217930667409,2673.7810019069257
3,container_ship,2019,0,191.26,187,0.23,4.03,10.39,7.51,12.0,13880.088702306824,3002.0268176813775,False,SV,134.5,387.4936488053743,2563.9819711719965,17.054514351247906,1103.352928463343,51197.76615946529,55269.64922225725,387.4936488053743,2563.9819711719965,17.054514351247906,1103.352928463343,51197.76615946529,356.4112705589538,2358.3149681368095,15.259302314274445,987.2105149408859,45808.52761636368,49525.723672314605,356.4112705589538,2358.3149681368095,15.259302314274445,987.2105149408859,45808.52761636368,5387.612229379534,35648.94719276573,179.52120369734638,11614.241352245715,538923.854310161,591754.1762882492,5387.612229379534,35648.94719276573,179.52120369734638,11614.241352245715,538923.854310161,830.9355784543052,5498.164547807331,37.69945277644274,2438.9906839716,113174.0094051338,121979.79966814346,830.9355784543052,5498.164547807331,37.69945277644274,2438.9906839716,113174.0094051338,2279.3744047374953,15082.24688924704,98.73666203354053,6387.832743735144,296408.11987058853,320256.31057034177,2279.3744047374953,15082.24688924704,98.73666203354053,6387.832743735144,296408.11987058853,1036.0792748806798,6855.566767839563,35.90424073946928,2322.848270449143,107784.7708620322,118035.16941594104,1036.0792748806798,6855.566767839563,35.90424073946928,2322.848270449143,107784.7708620322,1361408.167193213,9008214.732941186,62473.378886676546,4041755.990581509,187545501.29993603,202019353.56953862,1361408.167193213,9008214.732941186,62473.378886676546,4041755.990581509,187545501.29993603,60.092597943079426,397.6228725346947,2.6030574536115227,168.4064996075629,7814.395887497334,8443.120915036283,60.092597943079426,397.6228725346947,2.6030574536115227,168.4064996075629,7814.395887497334,20.721585497613596,137.11133535679127,0.7180848147893855,46.45696540898286,2155.695417240644,2360.703388318821,20.721585497613596,137.11133535679127,0.7180848147893855,46.45696540898286,2155.695417240644
9,container_ship,2014,0,175.21,171,0.22,3.99,10.56,7.59,13.0,43616.266380145426,10055.943812073263,False,C3,96.7,946.3476065273576,6372.8614392627,54.64399867480612,3659.237281887716,156824.45493804495,167857.54526439754,946.3476065273576,6372.8614392627,54.64399867480612,3659.237281887716,156824.45493804495,869.199703821323,5853.334691496719,48.891998814300216,3274.054410110062,140316.6175761455,150362.0983803879,869.199703821323,5853.334691496719,48.891998814300216,3274.054410110062,140316.6175761455,74061.9865977932,498745.6778553417,3019.799926765601,202221.00768326852,8666614.614997221,9444663.08706039,74061.9865977932,498745.6778553417,3019.799926765601,202221.00768326852,8666614.614997221,1861.8360519723012,12537.912179419007,120.79199707062405,8088.840307330741,346664.5845998888,369273.9651356815,1861.8360519723012,12537.912179419007,120.79199707062405,8088.840307330741,346664.5845998888,7200.470919229893,21335.231774922948,316.3599923278249,21185.057947770987,907931.0549044709,957968.1755387225,7200.470919229893,48489.16312482489,316.3599923278249,21185.057947770987,907931.0549044709,3085.916108241383,20781.069910639235,115.03999721011816,7703.6574355530865,330156.7472379894,361842.4306896332,3085.916108241383,20781.069910639235,115.03999721011816,7703.6574355530865,330156.7472379894,3049913.753645234,20538624.095015116,200169.59514560556,13404363.93786237,574472740.1941016,611665811.5757699,3049913.753645234,20538624.095015116,200169.59514560556,13404363.93786237,574472740.1941016,149.15261189833353,1004.4183790142298,8.340399797733566,558.5151640775987,23936.364174754235,25656.79072954213,149.15261189833353,1004.4183790142298,8.340399797733566,558.5151640775987,23936.364174754235,61.71832216482766,415.62139821278475,2.300799944202363,154.07314871106172,6603.134944759789,7236.848613792665,61.71832216482766,415.62139821278475,2.300799944202363,154.07314871106172,6603.134944759789
4,container_ship,2009,0,44.87,41,0.23,3.64,10.32,8.31,12.0,14992.733052008467,2881.498408017227,False,SV,135.6,410.1527281856581,3389.090232129258,16.36979245594587,956.5652635126627,10774.498847258015,15546.676863541541,410.1527281856581,3389.090232129258,16.36979245594587,956.5652635126627,10774.498847258015,377.25277672691544,3117.2380744718303,14.64665640795157,855.8741831429089,9640.341073862435,14005.352764612042,377.25277672691544,3117.2380744718303,14.64665640795157,855.8741831429089,9640.341073862435,23029.96602111984,190296.51036019894,904.6464251970086,52862.817194120835,595432.8310326798,862526.7710333164,23029.96602111984,190296.51036019894,904.6464251970086,52862.817194120835,595432.8310326798,879.525368997053,7267.514348041885,36.185857007880344,2114.5126877648336,23817.313241307194,34115.05150311885,879.525368997053,7267.514348041885,36.185857007880344,2114.5126877648336,23817.313241307194,2412.6631069744594,19935.824894877987,94.77248263968663,5538.00942033647,62378.67753675694,90359.94744158554,2412.6631069744594,19935.824894877987,94.77248263968663,5538.00942033647,62378.67753675694,1096.6650486247543,9061.738588580902,34.46272095988605,2013.8216073950796,22683.155467911616,34889.84343347224,1096.6650486247543,9061.738588580902,34.46272095988605,2013.8216073950796,22683.155467911616,1441017.873892927,11907124.505395306,59965.134470201716,3504049.5968674384,39468690.514166206,56380847.62479208,1441017.873892927,11907124.505395306,59965.134470201716,3504049.5968674384,39468690.514166206,63.60657282023574,525.5808381376924,2.498547269591738,146.00206653614327,1644.528771423592,2382.216796187255,63.60657282023574,525.5808381376924,2.498547269591738,146.00206653614327,1644.528771423592,21.933300972495083,181.23477177161806,0.6892544191977209,40.276432147901595,453.66310935823225,697.7968686694446,21.933300972495083,181.23477177161806,0.6892544191977209,40.276432147901595,453.66310935823225
12,container_ship,1994,0,321.59000000000003,317,0.23,4.36,10.24,6.95,12.0,52954.548480963174,11559.017496107206,True,C3,96.9,1211.502494750942,6272.372607987928,65.66677839538504,4596.2352450121,334175.81941945775,346321.5965456041,1392.5316031620023,8253.121852615695,65.66677839538504,4596.2352450121,334175.81941945775,1112.738704417985,5761.037884510652,58.75448593271293,4112.421008695038,298999.4173753043,310044.3694588607,1279.0100050781434,7580.313005935068,58.75448593271293,4112.421008695038,298999.4173753043,123511.49871523846,953145.8661308887,4769.481799243756,333831.8230587736,24271717.41046588,25686976.080170028,128657.81116170673,762516.6929047109,4769.481799243756,333831.8230587736,24271717.41046588,2712.2580214195564,17048.976174887095,145.15814171611427,10160.098962658327,738704.4429272223,768770.9342279035,2739.6545670904607,16237.12016655914,145.15814171611427,10160.098962658327,738704.4429272223,9853.67471367895,71586.86128681873,380.17608544696606,26609.782997438477,1934702.1124284398,2043132.607511823,10595.349154493495,62795.492356858544,380.17608544696606,26609.782997438477,1934702.1124284398,4404.638005653725,39830.283723493136,138.24584925344217,9676.284726341264,703528.040883069,757577.4931878105,4540.863923354355,26912.35386722509,138.24584925344217,9676.284726341264,703528.040883069,4443008.305806069,27928295.22571284,240547.77770098942,16836735.4238338,1224138791.13654,1273587377.8695936,4487887.177581888,26598376.4054408,240547.77770098942,16836735.4238338,1224138791.13654,210.69608604364208,1625.9547128115162,10.02282407087456,701.5306426597416,51005.7829640225,53553.987229608276,219.47508962879385,1300.7637702492127,10.02282407087456,701.5306426597416,51005.7829640225,88.09276011307448,796.6056744698628,2.7649169850688438,193.52569452682528,14070.56081766138,15151.54986375621,90.8172784670871,538.2470773445019,2.7649169850688438,193.52569452682528,14070.56081766138
9,container_ship,1990,0,222.19,218,0.23,3.96,10.12,7.64,12.0,15906.442680882878,3658.6517063314527,True,C3,131.6,352.88951754496605,2279.8562165672133,20.784800343668984,1321.3293810450166,72739.8497645994,76714.70968010028,410.33664830810005,3039.8082887562846,20.784800343668984,1321.3293810450166,72739.8497645994,318.92154259411376,2060.404816042027,18.596926623282773,1182.2420777771204,65083.02347358894,68663.18883662549,370.8390030164113,2747.2064213893696,18.596926623282773,1182.2420777771204,65083.02347358894,27516.69288654318,238177.92003666892,1509.6328670664839,95970.23925484858,5283210.14079722,5646384.625842347,28964.939880571772,214574.70273573775,1509.6328670664839,95970.23925484858,5283210.14079722,871.120566908196,6714.074959919831,45.945348128110375,2920.833368625826,160793.35211121972,171345.32635480168,879.9197645537334,6518.519378562943,45.945348128110375,2920.833368625826,160793.35211121972,2268.920290644789,19490.53549849618,120.33305462124147,7649.801679734308,421125.44600557553,450655.03652907204,2413.7449900476477,17881.225227978146,120.33305462124147,7649.801679734308,421125.44600557553,1064.242109248281,10159.787061351219,43.757474407724175,2781.74606535793,153136.52582020927,167186.05853057443,1097.1568136580217,8127.829649080975,43.757474407724175,2781.74606535793,153136.52582020927,1427247.412615174,11000367.203659175,76138.00546944006,4840238.1537227975,266457554.92716414,283801545.7026307,1441664.0531466405,10679968.158892402,76138.00546944006,4840238.1537227975,266457554.92716414,60.453340432557,523.2696728078332,3.1724168945600026,201.67658973844993,11102.398121965172,11890.970141838574,63.63509519216525,471.4141196466966,3.1724168945600026,201.67658973844993,11102.398121965172,21.284842184965623,203.1957412270244,0.8751494881544835,55.63492130715859,3062.7305164041854,3343.7211706114886,21.943136273160434,162.55659298161953,0.8751494881544835,55.63492130715859,3062.7305164041854
3,container_ship,2019,0,178.55,174,0.28,4.27,8.32,7.09,9.0,21627.003187850743,4565.998524897077,False,C3,122.3,880.2674623470114,8307.172323240931,31.578445798188184,1778.1094095595192,72456.91739188673,83454.0450328324,880.2674623470114,8307.172323240931,31.578445798188184,1778.1094095595192,72456.91739188673,808.5065279165486,7629.957188194117,28.254398872063113,1590.9399980269384,64829.87345589867,74887.53156890834,808.5065279165486,7629.957188194117,28.254398872063113,1590.9399980269384,64829.87345589867,16265.811804238254,153502.09727727808,332.40469261250723,18716.941153258096,762704.3935988077,951521.6485261947,16265.811804238254,153502.09727727808,332.40469261250723,18716.941153258096,762704.3935988077,1731.8305509218376,16343.458592463136,69.80498544862652,3930.5576421842,160167.92265574963,182243.57442676745,1731.8305509218376,16343.458592463136,69.80498544862652,3930.5576421842,160167.92265574963,6697.687213509868,63206.74593770274,182.82258093687898,10294.317634291954,419487.4164793443,499868.9898457858,6697.687213509868,63206.74593770274,182.82258093687898,10294.317634291954,419487.4164793443,2870.4373772185154,27088.605401872603,66.48093852250145,3743.3882306516193,152540.87871976156,186309.79066802684,2870.4373772185154,27088.605401872603,66.48093852250145,3743.3882306516193,152540.87871976156,2836948.941150966,26772571.67218409,115676.83302915252,6513495.521333818,265421128.97238514,301659821.94008315,2836948.941150966,26772571.67218409,115676.83302915252,6513495.521333818,265421128.97238514,138.73780656556158,1309.2825944238425,4.819868042881354,271.3956467222424,11059.213707182715,12783.449622937242,138.73780656556158,1309.2825944238425,4.819868042881354,271.3956467222424,11059.213707182715,57.40874754437031,541.7721080374521,1.329618770450029,74.86776461303238,3050.8175743952315,3726.1958133605362,57.40874754437031,541.7721080374521,1.329618770450029,74.86776461303238,3050.8175743952315
1,container_ship,1992,0,151.12,146,0.24,4.88,9.86,6.2,13.0,31577.317546865695,5743.77527779227,False,C3,118.5,608.4221088939265,3998.5381444325108,34.049099846752576,2556.301650033116,76479.51657885964,83676.82758206593,608.4221088939265,3075.798572640393,34.049099846752576,2556.301650033116,76479.51657885964,558.8224804514869,3672.5703609189923,30.4649840734102,2287.2172658191043,68429.041149506,74978.11624076898,558.8224804514869,2825.0541237838397,30.4649840734102,2287.2172658191043,68429.041149506,56212.91223476495,332487.13918379036,2473.03988360624,185668.22510766843,5554828.0462540155,6131669.362663845,56212.91223476495,284177.04203742766,2473.03988360624,185668.22510766843,5554828.0462540155,1197.0043664108773,7322.07223254318,75.2664312401899,5650.772068494256,169059.98401642655,183305.09911511504,1197.0043664108773,6051.299365738165,75.2664312401899,5650.772068494256,169059.98401642655,4629.298654627702,18432.057272479367,197.12636753383072,14799.641131770673,442776.1486144505,480834.27204086207,4629.298654627702,23402.815226611685,197.12636753383072,14799.641131770673,442776.1486144505,1983.9851376975864,19658.36479035382,71.68231546684754,5381.687684280245,161009.50858707292,188105.2285148714,1983.9851376975864,10029.777954262152,71.68231546684754,5381.687684280245,161009.50858707292,1960838.644424448,11994444.292536203,124727.2289123147,9364136.570647625,280156544.94150686,303600691.67802745,1960838.644424448,9912763.878129095,124727.2289123147,9364136.570647625,280156544.94150686,95.89261498871669,567.1839433135248,5.196967871346446,390.1723571103177,11673.189372562785,12731.635255846692,95.89261498871669,484.77260112267066,5.196967871346446,390.1723571103177,11673.189372562785,39.67970275395173,393.16729580707636,1.4336463093369507,107.63375368560489,3220.190171741458,3762.1045702974284,39.67970275395173,200.59555908524305,1.4336463093369507,107.63375368560489,3220.190171741458
5,container_ship,2003,0,214.3,210,0.25,4.05,9.53,7.48,11.0,48068.10433193844,10163.899761994435,False,C3,108.8,1437.8562623533837,11263.06471510481,62.762081030315635,3754.1380160902645,194659.0082417174,211176.82931629618,1437.8562623533837,11263.06471510481,62.762081030315635,3754.1380160902645,194659.0082417174,1320.6397192267493,10344.880091590832,56.155546185019254,3358.9655933439212,174168.58632153663,189249.22727188317,1320.6397192267493,10344.880091590832,56.155546185019254,3358.9655933439212,174168.58632153663,125030.97933507685,979396.9317482443,4029.986255630793,241055.17787526958,12499157.371310275,13848670.446524497,125030.97933507685,979396.9317482443,4029.986255630793,241055.17787526958,12499157.371310275,2828.8259074561133,22158.855580804026,138.73723175122402,8298.620877673216,430298.8603237964,463723.899921481,2828.8259074561133,22158.855580804026,138.73723175122402,8298.620877673216,430298.8603237964,10940.210691819224,85697.23152797138,363.3594164913011,21734.4832510489,1126973.205609943,1245708.4904972739,10940.210691819224,85697.23152797138,363.3594164913011,21734.4832510489,1126973.205609943,4688.661725065381,36727.38494055916,132.13069690592766,7903.448454926874,409808.4384036156,459260.06422107294,4688.661725065381,36727.38494055916,132.13069690592766,7903.448454926874,409808.4384036156,4633960.6716062855,36298898.78291931,229907.4126163141,13752000.311572758,713066682.8222911,767981450.0010058,4633960.6716062855,36298898.78291931,229907.4126163141,13752000.311572758,713066682.8222911,226.61865004482678,1775.156938793693,9.579475525679756,573.0000129821983,29711.111784262135,32295.466861608533,226.61865004482678,1775.156938793693,9.579475525679756,573.0000129821983,29711.111784262135,93.77323450130763,734.5476988111833,2.642613938118553,158.06896909853745,8196.168768072312,9185.20128442146,93.77323450130763,734.5476988111833,2.642613938118553,158.06896909853745,8196.168768072312
2,container_ship,2019,0,176.25,172,0.22,4.03,10.61,7.52,12.0,18044.827802451957,3622.475915119934,True,C3,123.0,469.5465003549451,2469.713969297203,19.684534122761725,1331.3903079395204,56823.60619493735,61113.94150665177,504.88871005908084,3292.951959062937,19.684534122761725,1331.3903079395204,56823.60619493735,431.2682530434008,2268.3785913653655,17.612477899313124,1191.2439597353602,50842.17396389131,54750.677245934756,463.7293043477427,3024.5047884871547,17.612477899313124,1191.2439597353602,50842.17396389131,9236.17064162427,68149.7883701721,207.20562234486027,14014.634820416002,598143.2231046036,689751.0225591608,9329.46529456997,60848.0253305108,207.20562234486027,14014.634820416002,598143.2231046036,983.38052125529,6672.880801392429,43.513180692420654,2943.0733122873603,125610.07685196675,136252.92466759426,993.3136578336264,6478.525049895561,43.513180692420654,2943.0733122873603,125610.07685196675,3495.8055250829834,27560.576179113716,113.96309228967316,7708.049151228802,328978.77270753204,367857.1666552472,3841.544533058223,25055.069253739737,113.96309228967316,7708.049151228802,328978.77270753204,1646.3762284535244,13744.495133480086,41.44112446897205,2802.926964083201,119628.64462092072,137863.88407140653,1646.3762284535244,10737.886823031316,41.44112446897205,2802.926964083201,119628.64462092072,1610896.820730351,10930989.821065497,72107.55657601137,4877092.917504769,208153841.64040205,225644928.75627866,1627168.5057882331,10612611.476762619,72107.55657601137,4877092.917504769,208153841.64040205,78.77910253150115,581.2776066867619,3.004481524000474,203.21220489603206,8673.076735016753,9539.350130655048,79.57485104192035,518.9978631131803,3.004481524000474,203.21220489603206,8673.076735016753,32.927524569070485,274.8899026696017,0.8288224893794411,56.05853928166401,2392.5728924184145,2757.27768142813,32.927524569070485,214.75773646062635,0.8288224893794411,56.05853928166401,2392.5728924184145
9,container_ship,1993,0,131.11,127,0.23,3.88,10.31,7.81,12.0,29774.208621074948,7296.898667506961,True,SV,123.0,727.2094872505289,3398.8119200025353,41.45368133010705,2582.051374889343,84515.59912653262,91265.12559000515,799.1313046709108,5860.020551728509,41.45368133010705,2582.051374889343,84515.59912653262,667.9261051377141,3121.7348613066765,37.0901359269379,2310.2564933220438,75619.22027110813,81756.2278668015,733.984730920565,5382.301485011511,37.0901359269379,2310.2564933220438,75619.22027110813,73094.45574788819,628041.3330439467,3010.846328186723,187538.4682814365,6138501.4102428965,7030186.513644354,73832.78358372545,541414.9422792644,3010.846328186723,187538.4682814365,6138501.4102428965,1556.4819400432664,11874.822081073327,91.63445346655243,5707.692512913284,186823.9559639142,206054.58695141063,1572.2039798416833,11528.953476770219,91.63445346655243,5707.692512913284,186823.9559639142,6445.167696367564,72676.99401654596,239.99499717430402,14948.718486201462,489300.8370483468,583611.712244636,6080.346883365626,44587.112893586476,239.99499717430402,14948.718486201462,489300.8370483468,2188.924878011626,13758.309121449543,87.27090806338327,5435.897631345985,177927.57710848973,199397.97964736028,2605.8629500138395,19108.762668679923,87.27090806338327,5435.897631345985,177927.57710848973,2549706.603441042,19452401.91733835,151851.3800302869,9458461.878542015,309593984.16877216,341206405.9481238,2575461.2155970116,18885827.104211986,151851.3800302869,9458461.878542015,309593984.16877216,124.69054215816226,1071.3646269573208,6.327140834595287,394.10257827258397,12899.749340365506,14496.23422858817,125.95004258400228,923.5901956528629,6.327140834595287,394.10257827258397,12899.749340365506,43.77849756023251,275.16618242899085,1.7454181612676654,108.71795262691971,3558.5515421697946,3987.9595929472052,52.117259000276796,382.1752533735984,1.7454181612676654,108.71795262691971,3558.5515421697946
7,container_ship,2007,0,270.34000000000003,266,0.24,4.1,9.77,7.39,13.0,34559.38725860626,6522.160969093619,False,SV,120.3,647.8116183998155,4980.859726495079,38.66337022478698,2438.766429563486,158222.40738143594,166328.5085261191,647.8116183998155,4789.28819855296,38.66337022478698,2438.766429563486,158222.40738143594,595.000888638961,4574.811379226459,34.59354178007256,2182.0541738199613,141567.41713075846,148953.87711422393,595.000888638961,4398.857095410056,34.59354178007256,2182.0541738199613,141567.41713075846,56331.445078244826,424789.04021947994,2482.5953512757956,156594.47600355017,10159544.052913254,10799741.609565804,56331.445078244826,416459.8433524313,2482.5953512757956,156594.47600355017,10159544.052913254,1274.4989448952892,9705.076074524222,85.4663973390028,5390.957370614022,349754.7952642268,366210.79405159934,1274.4989448952892,9422.403955848758,85.4663973390028,5390.957370614022,349754.7952642268,4929.001444346422,23864.71074850689,223.84056445929306,14119.174065893867,916024.4637872607,959161.1906104672,4929.001444346422,36440.23629333774,223.84056445929306,14119.174065893867,916024.4637872607,2112.4291904341812,17335.140979544954,81.39656889428838,5134.245114870498,333099.80501354934,357763.0168672933,2112.4291904341812,15617.244125716175,81.39656889428838,5134.245114870498,333099.80501354934,2087784.1832124488,15898094.23257697,141630.02987606177,8933586.499874664,579593660.7235758,606654755.669116,2087784.1832124488,15435042.944249487,141630.02987606177,8933586.499874664,579593660.7235758,102.10074420431874,769.9301353978075,5.901251244835907,372.2327708281111,24149.735863482325,25399.9007651574,102.10074420431874,754.8334660762818,5.901251244835907,372.2327708281111,24149.735863482325,42.24858380868362,346.70281959089914,1.6279313778857678,102.68490229740993,6661.996100270986,7155.260337345865,42.24858380868362,312.3448825143235,1.6279313778857678,102.68490229740993,6661.996100270986
