month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4,CO2_scaled
8,container_ship,2012,0,18.95,13.12,0.25,5.58,9.54,5.43,12.23,26783,5667.8,TRUE,SV,89.8,438.5751993,1010.835885,34.998665,2884.320749,6781.772083,11150.50258,402.8217863,928.4307861,31.314595,2580.708038,6067.901338,10011.17654,45764.36862,301367.2205,1934.13675,159396.673,374782.1414,883244.5403,1150.465378,5066.474791,77.36547,6375.866918,14991.28566,27661.45822,7118.901786,2197.469316,202.62385,16698.69907,39262.89101,65480.58503,1334.794085,8475.953077,73.6814,6072.254208,14277.41491,30234.09768,12044.53033,53042.28227,819.3648154,67525.74527,158770.2111,45720733.55,92.16435347,606.9200969,5.3419015,440.2384301,1035.112581,2179.777363,26.6958817,169.5190615,1.473628,121.4450842,285.5482982,604.6819536,292202.1338
6,container_ship,2011,0,19.53,12.87,0.23,6.43,10.38,4.71,14.06,36928.4,6944.1,FALSE,C3,77.5,628.843026,5075.215948,39.4494321,4072.131346,8150.59571,17966.23546,577.5786489,4661.475518,35.2968603,3643.485941,7292.638267,16210.47524,49213.80203,284074.983,2180.100195,225038.8375,450427.6577,1010935.38,1237.180301,6527.368985,87.2040078,9001.553501,18017.10631,34870.4131,4784.675198,26723.61492,228.391449,23575.49726,47187.65938,102499.8382,2050.575085,41293.70511,83.051436,8572.908096,17159.14886,69159.38859,12684.624,66592.82724,904.4714723,93363.23585,186871.6711,57584630.32,99.1111291,572.0954519,6.02122911,621.535837,1244.038293,2542.80194,41.0115017,825.8741022,1.66102872,171.4581619,343.1829773,1383.187772,360416.8297
2,container_ship,1991,0,21.46,14.5,0.22,6.74,10.8,4.49,13.86,35801.6,10714.7,FALSE,C3,76.5,685.6847892,6536.080375,58.2236798,6586.197514,14169.11928,28035.30564,629.7865727,6003.247735,52.0948714,5892.913565,12677.63304,25255.67578,63351.31205,407233.4444,4228.877796,478365.9247,1029125.506,1982305.064,1349.010292,7275.893268,128.7049764,14558.96292,31321.21104,54633.7825,5217.166875,32645.61803,337.084462,38130.61718,82031.7432,158362.2298,2235.928661,57491.78038,122.576168,13865.67898,29829.7248,103545.689,13581.29458,72951.79256,1310.795893,148275.7648,318990.8886,90323277.31,108.0698853,694.6923463,8.88677218,1005.261726,2162.655048,3979.565777,44.71857321,1149.835608,2.45152336,277.3135795,596.594496,2070.91378,555110.5363
3,container_ship,1990,0,21.36,15.7,0.21,5.45,11.31,5.56,13.49,30992.8,7765.1,TRUE,SV,81.1,614.0011009,892.1698066,40.2775737,3859.565304,11118.38078,16524.39457,563.9466633,819.4385723,36.0378291,3453.295272,9948.024912,14820.74325,63900.91418,335746.2992,2925.423774,280326.3221,807545.5517,1490444.511,1374.598417,4623.577778,89.0346366,8531.670672,24577.47331,39196.35482,6443.789665,1986.804447,233.185953,22344.85176,64369.57296,95378.20479,1841.082761,8089.132393,84.794892,8125.40064,23407.11744,41547.52813,13935.53273,46873.34037,913.1046473,87497.50027,252057.0191,64839866.24,109.0074418,572.7436868,6.14762967,589.0915464,1697.016014,2974.006319,36.82165523,161.7826479,1.69589784,162.5080128,468.1423488,830.9505625,401276.4971
5,container_ship,2000,0,20.16,13.54,0.23,6.39,10.17,4.74,12.34,41708.3,11447.3,TRUE,SV,76.9,829.9746224,1111.707939,65.0321113,6671.120126,14135.67551,22813.51031,762.3136478,1021.079574,58.1866259,5968.896955,12647.70967,20458.18647,84200.32401,410848.5862,4175.746094,428356.1344,907659.1644,1835239.955,1924.471436,5905.344237,143.7551934,14746.6866,31247.28271,53967.54017,9848.430755,2537.594209,376.501697,38622.27442,81838.12138,133222.9225,2448.682892,10603.51866,136.909708,14044.46342,29759.31686,56992.89155,19143.97257,58744.31075,1446.631653,148398.2811,314446.4361,89282990.36,152.6130873,744.6630624,9.92595383,1018.223598,2157.550473,4082.976174,48.97365784,212.0703732,2.73819416,280.8892685,595.1863373,1139.857831,542179.6322
9,container_ship,1993,0,20.38,14.21,0.22,5.95,10.61,5.09,13.1,36936.4,8351.6,TRUE,C3,70.2,643.4463656,1921.382507,45.3825944,4531.912224,10823.27272,17965.39641,590.9914988,1764.748063,40.6054792,4054.868832,9683.980858,16135.19473,68990.02229,368187.6302,3296.209488,329159.9405,786111.3873,1555745.19,1562.85282,5040.148315,100.3194192,10017.91123,23925.12918,40646.36096,5802.414891,23282.45308,262.741336,26237.38656,62661.05261,118246.0485,2460.845601,16707.67397,95.542304,9540.86784,22785.83731,51590.76703,15295.00056,49325.8676,993.1852289,99179.61587,236864.2591,67231229.01,117.6888616,628.0847809,6.92681704,691.7129184,1651.973205,3096.386583,49.21691202,334.1534795,1.91084608,190.8173568,455.7167462,1031.815341,401657.9283
2,container_ship,1993,0,21.16,14.89,0.25,6.02,9.62,5.03,14.51,49015.1,10183.4,FALSE,SV,69,657.0685847,6988.828841,62.882495,5590.931002,13828.73133,27128.44225,603.5032109,6419.087359,56.263285,5002.411949,12373.0754,24454.34121,60707.42359,461816.3423,4567.2549,406078.1464,1004402.591,1937571.759,1292.71102,8988.516958,139.00341,12358.90011,30568.77452,53347.90602,4999.434884,49345.14378,364.05655,32368.5479,80061.07613,167138.2592,2142.61495,56863.51875,132.3842,11770.38106,29113.11859,100022.0175,13014.49609,90044.79968,1415.680294,125869.224,311327.6985,88136646.48,103.5597226,787.8043485,9.5978545,853.3526266,2110.701098,3865.01565,42.852299,1137.270375,2.647684,235.4076211,582.2623718,2000.440351,541671.8985
12,container_ship,1992,0,21.81,13.7,0.2,7.91,11.64,3.83,16.48,26385.2,5966.4,TRUE,C3,86.7,260.0214168,404.9101681,29.474016,4304.113229,7454.658816,12453.17765,238.8240187,371.901187,26.371488,3851.048678,6669.957888,11158.10326,31294.05352,85063.62032,2140.74432,312614.5398,541443.6403,972556.5983,686.5725681,1043.188593,65.153088,9514.355558,16478.71949,27787.9893,2707.316811,5061.377101,170.63904,24918.55027,43158.55104,76016.43426,1182.591684,3976.796294,62.05056,9061.291008,15694.01856,29976.74811,7156.183649,10873.21209,686.9796316,100320.1641,173753.0022,46015765.65,53.38397365,145.1085288,4.4986656,656.9435981,1137.816346,1997.751112,23.65183368,79.53592587,1.2410112,181.2258202,313.8803712,599.5349621,292789.5416
11,container_ship,2020,0,21.79,15.32,0.23,6.24,10.22,4.85,14.92,47934.1,8944.7,FALSE,C3,76.8,651.9832742,8185.658703,50.8148407,5090.321434,12497.39172,26476.16998,598.8324638,7518.34957,45.4659101,4554.498125,11181.87681,23899.02287,12047.51702,102002.2337,534.89306,53582.33088,131551.4918,299718.4665,1282.706224,9112.185842,112.3275426,11252.28948,27625.81329,49385.32238,4960.742303,40884.73092,294.191183,29470.28198,72353.32051,147963.2669,2126.032416,72001.57671,106.978612,10716.46618,26310.29837,111261.3523,12880.65933,91129.12547,1141.066555,114305.1019,280633.6796,81579883.77,102.7582334,870.0190519,7.75594937,776.9437978,1907.496632,3664.973664,42.52064832,1440.031534,2.13957224,214.3293235,526.2059674,2225.227046,500089.6328
12,container_ship,2021,0,19.39,13.7,0.31,5.38,7.66,5.63,10.84,55370,11351.7,FALSE,SV,75.9,1114.429251,8830.998286,86.9199669,5569.779715,14183.26805,29785.39527,1023.57904,8111.079948,77.7704967,4983.487114,12690.29246,26886.20906,20592.71442,153248.7037,914.94702,58629.26016,149297.5584,382683.1837,2192.518417,16769.71518,192.1388742,12312.14463,31352.48726,62819.00437,8479.352995,48606.38216,503.220861,32246.09309,82113.65712,171948.7062,3634.008427,36809.73766,182.989404,11725.85203,29859.51168,82212.0992,22852.74008,174791.6638,2025.928426,129820.287,330583.2588,103739377.9,175.6437406,1307.121296,13.26673179,850.1242723,2164.814597,4510.970638,72.68016853,736.1947532,3.65978808,234.5170406,597.1902336,1644.241984,660073.8782
3,container_ship,1993,0,23.52,15.6,0.23,7.69,10.11,3.94,13.58,26659.6,6902,TRUE,SV,82.5,325.8753307,340.8700713,39.210262,4840.565856,9819.61344,15366.13496,299.309407,313.0817503,35.082866,4331.032608,8785.96992,13764.47655,44301.84038,158318.3263,2847.90324,351577.9411,713214.0288,1270260.04,925.0507642,1993.749448,86.675316,10700.19821,21706.51392,35412.18766,6092.451836,841.159988,227.00678,28024.32864,56850.3936,92035.34084,1017.095365,3965.468515,82.54792,10190.66496,20672.8704,35928.64716,9378.066383,20212.42011,888.9083717,109737.0763,222613.5748,58627534.43,75.57372771,270.072439,5.9847242,738.8232096,1498.783104,2589.237205,20.34190729,79.3093703,1.6509584,203.8132992,413.457408,718.5729432,362830.046
8,container_ship,2012,0,20.47,14.34,0.24,5.89,10.04,5.14,12.26,35374.9,6790.2,FALSE,C3,76.7,857.934265,5057.074086,40.2523056,3647.478154,8880.277882,18483.01669,787.9939717,4644.812611,36.0152208,3263.533085,7945.511789,16677.86668,67142.68161,320596.6326,2224.46952,201571.1611,490752.1987,1082287.144,1687.892413,8170.607858,88.9787808,8062.846445,19630.08795,37640.41344,6527.760712,26388.41938,233.039664,21116.97878,51412.1351,105678.3336,2797.611734,32428.16514,84.741696,7678.901376,18695.32186,61684.7418,17670.99798,85540.28316,942.359457,85392.26464,207898.9941,62188020.69,135.2179005,645.6459962,6.14377296,556.7203498,1355.410835,2699.138854,55.95223467,648.5633027,1.69483392,153.5780275,373.9064371,1233.694836,397444.8993
12,container_ship,2023,0,20.86,15.24,0.26,5.36,9.16,5.65,11.86,46243,11090.3,TRUE,C3,66.8,794.9945083,3895.354449,71.2219066,5421.29353,15414.27489,25597.13928,730.1851734,3577.798379,63.7248638,4850.631053,13791.71964,23014.0591,17703.47303,135758.5693,749.70428,57066.24768,162255.5251,373533.5194,2005.211901,10379.92978,157.4378988,11983.91201,34073.66028,58600.15186,7677.413521,45770.95073,412.337354,31386.43622,89240.53882,174487.6766,3190.613411,29906.54626,149.940856,11413.24954,32451.10502,77111.45509,20900.43396,108190.5791,1660.038427,126359.3747,359275.5355,96873241.47,151.0002111,1157.940738,10.87071206,827.4605914,2352.705114,4499.977367,63.81226823,598.1309252,2.99881712,228.2649907,649.0221005,1542.229102,616385.9617
12,container_ship,1997,0,20.15,14.51,0.29,5.35,8.03,5.66,11.72,41919.3,9339.7,TRUE,C3,70.3,539.578836,3671.801346,66.9002711,4557.026424,12359.33709,21194.64396,495.5914309,3372.469715,59.8581373,4077.339432,11058.35424,19063.61295,67799.25375,639837.1498,4859.072322,330984.0245,897678.1673,1941157.668,1443.725286,9784.229041,147.8848098,10073.42683,27320.63988,48769.90584,5802.427483,43144.17102,387.317359,26382.78456,71554.05682,147270.7572,2604.054383,28190.21947,140.842676,9593.73984,26019.65702,66548.51339,15048.02808,101981.5576,1559.309854,106215.0585,288071.1213,80605130.71,115.6575505,1091.486903,10.21109401,695.5461384,1886.425134,3799.32682,52.08108765,563.8043894,2.81685352,191.8747968,520.3931405,1330.970268,512875.0753
11,container_ship,2004,0,20.48,14.62,0.24,5.62,9.97,5.39,14.11,59732.1,16335,FALSE,SV,68.4,930.5533606,7023.884214,96.83388,8372.40624,21780.17424,38203.85193,854.6930323,6451.284958,86.64084,7491.10032,19487.52432,34371.24347,80917.68353,479037.2866,6217.7544,537596.6112,1398516.451,2502285.787,1830.76259,10838.21861,214.05384,18507.42432,48145.64832,79536.10768,7080.297309,50233.42171,560.6172,48471.8256,126095.7456,232441.9074,3034.413133,48839.34836,203.8608,17626.1184,45852.9984,115556.7391,18384.12319,108154.8353,2174.441567,188005.5632,489082.0879,131450747.6,146.6633014,868.2550819,14.779908,1277.893584,3324.342384,5631.934259,60.68826265,976.7869671,4.077216,352.522368,917.059968,2311.134782,805801.0512
10,container_ship,2006,0,20.71,14.38,0.31,6.02,7.73,5.03,11.47,36936.5,9771.4,TRUE,SV,84.3,386.9320781,1414.710618,74.8196098,5364.733114,12814.76116,20055.95658,355.3887021,1299.380948,66.9438614,4800.024365,11465.83893,17987.57681,62806.36629,489072.8116,4804.206524,344472.3368,822842.5586,1723998.28,1294.11957,7331.591504,165.3907164,11858.88372,28327.36677,48977.35229,8341.470524,3150.469032,433.166162,31058.98118,74190.7225,117174.8094,1472.02421,12489.35938,157.514968,11294.17498,26978.44454,52391.51807,14023.87106,79449.60906,1813.086232,130002.3319,310537.1317,80998397.18,113.8365389,886.444471,11.41983518,818.8276858,1955.937229,3786.46576,29.4404842,249.7871875,3.15029936,225.8834995,539.5688909,1047.830361,535826.03
9,container_ship,2014,0,18.8,12.23,0.26,6.31,9.08,4.8,12.45,33178,7681,TRUE,SV,79.8,418.6969312,883.0250708,49.327382,4420.200432,8567.203056,14338.45287,384.5640292,811.0393313,44.135026,3954.916176,7665.392208,12860.04677,50115.13141,293701.817,2725.9869,244274.2344,473450.6952,1064267.865,1223.497219,4690.590784,109.039476,9770.969376,18938.02781,34732.12466,8151.740124,2015.600705,285.57958,25590.63408,49599.59664,85643.15113,1345.237902,8422.331518,103.84712,9305.68512,18036.21696,37213.31862,11973.86625,45904.89119,1079.515789,96734.83493,187490.8132,57443598.6,100.9263063,591.482826,7.5289162,674.6621712,1307.62573,2682.225949,26.90475805,168.4466304,2.0769424,186.1137024,360.7243392,744.2663724,343183.9213
3,container_ship,2010,0,19.08,13.41,0.23,5.44,10.15,5.57,15.05,51488,12424.3,TRUE,C3,63.3,501.3044639,2142.361145,70.5824483,6164.04311,15194.81951,24073.11067,460.4372521,1967.712139,63.1527169,5515.196467,13595.36482,21601.8634,53879.33194,351683.4627,3900.608985,340644.4877,839713.7095,1589821.601,1341.316379,5602.68333,156.0243594,13625.77951,33588.54838,54314.35196,5390.839307,26041.1608,408.635227,35686.56538,87970.00766,155497.2084,2462.930627,18998.40411,148.594628,12976.93286,31989.0937,66575.95593,13598.12296,56799.40845,1600.125222,139740.7017,344471.1047,89874556.41,108.5069879,708.2514179,10.77311053,940.8276326,2319.209293,4087.568442,49.25861254,379.9680823,2.97189256,259.5386573,639.7818739,1331.519119,556209.463
10,container_ship,2000,0,20.71,13.65,0.26,6.8,9.19,4.45,11.39,49992.5,13514.1,FALSE,C3,72.6,1256.236444,7609.754027,86.7875502,8380.904256,16823.43281,34157.11508,1153.825864,6989.393644,77.6520186,7498.703808,15052.54514,30772.12048,109237.9516,518994.307,5572.674276,538142.2733,1080241.475,2252188.681,2471.508655,11742.2462,191.8461636,18526.20941,37188.64094,70120.45137,9558.320766,40586.97667,502.454238,48521.02464,97398.82152,196567.5978,4096.423185,52913.09146,182.710632,17644.00896,35417.75328,110253.9875,26782.7792,126450.8721,2103.102553,203092.5069,407678.341,115809020.7,197.9937873,940.6771815,13.24652082,1279.19065,2567.787113,4998.895252,81.92846371,1058.261829,3.65421264,352.8801792,708.3550656,2205.07975,766107.6017
5,container_ship,2020,0,18.07,12.19,0.27,5.61,8.61,5.4,11.12,33648.9,9711.3,FALSE,C3,75.5,775.9746814,5170.848645,64.7646597,4968.611842,10796.32413,21776.52395,712.7158758,4749.31207,57.9473271,4445.600069,9659.868955,19625.4443,14338.66259,85993.46116,681.73326,52301.17728,113645.5171,266960.5514,1526.645841,9468.792322,143.1639846,10983.24723,23865.5586,45987.40797,5904.155185,23836.05581,374.953293,28765.6475,62505.03442,121385.8462,2530.352222,25421.89802,136.346652,10460.23546,22729.10342,61277.93577,15186.54189,94192.25302,1440.682224,110526.1849,240162.958,75998557,122.3003574,733.4736393,9.88513227,758.3670706,1647.859998,3271.886198,50.60704444,508.4379604,2.72693304,209.2047091,454.5820685,1225.558715,461508.6201
10,container_ship,2005,0,20.45,13.26,0.21,6.98,11.37,4.34,16.09,31759.9,6400.5,TRUE,C3,75.7,329.1115305,664.4029018,33.1993935,4074.404688,7740.201456,12841.31997,302.2817861,610.2396218,29.7047205,3645.519984,6925.443408,11513.18952,37279.2237,129469.8164,2131.75053,261619.6694,497002.4093,927502.8693,869.001298,1732.354868,73.388133,9006.578784,17109.91901,28791.24209,3426.676118,8283.283951,192.207015,23588.65872,44811.69264,80302.51844,1496.817315,6395.182462,69.89346,8577.69408,16295.16096,32834.74828,9417.029489,18772.85675,804.5131942,98734.10278,187566.5047,47661719.98,67.56859296,234.6640422,5.06727585,621.8828208,1181.39917,2110.581901,29.93634631,127.9036492,1.3978692,171.5538816,325.9032192,656.6949656,315295.0069
10,container_ship,2015,0,22.08,15.73,0.33,6.02,7.14,5.03,10.39,45728.5,12802,FALSE,C3,70.6,901.0869733,7471.399084,104.349102,7028.605248,18365.44195,33870.88236,827.6287961,6862.317637,93.364986,6288.752064,16432.23754,30504.30102,70519.85009,526246.3703,5766.6609,388422.9216,1014932.318,2005888.121,1772.790676,13681.53105,230.666436,15536.91686,40597.29274,71819.19776,6856.096536,34440.90086,604.12638,40691.92512,106326.2429,188919.2918,2938.327087,36732.2965,219.68232,14797.06368,38664.08832,93351.45791,19211.04389,148261.4372,2528.66756,170322.559,445045.4906,118720709.1,142.0191425,1059.801718,15.9269682,1072.787117,2803.146403,5093.681349,58.76654174,734.64593,4.3936464,295.9412736,773.2817664,1867.029158,785369.1982
9,container_ship,2017,0,20.28,13.95,0.24,6.09,10.03,4.97,14.55,28967.6,8365,FALSE,C3,76.8,419.0399205,3997.479969,49.58772,4645.98792,10642.2876,19754.38313,384.8790574,3671.59845,44.36796,4156.93656,9522.0468,17779.82883,7743.128966,52830.0698,521.976,48905.136,112024.08,222024.3908,824.4154958,5141.264339,109.61496,10270.07856,23525.0568,39870.43015,3188.347221,21048.78224,287.0868,26897.8248,61613.244,113035.2851,1366.434523,32524.87395,104.3952,9781.0272,22404.816,66181.54688,8068.216856,50066.36234,1085.213212,101676.1302,232903.4509,65915830.35,66.0443353,450.6094189,7.568652,709.124472,1624.34916,2857.696038,27.32869047,650.4974791,2.087904,195.620544,448.09632,1323.630938,393799.3735
6,container_ship,2002,0,21.4,14.71,0.23,6.46,10.44,4.69,12.45,27707.4,6184,TRUE,SV,86.8,601.5256178,686.6275049,35.131304,3643.315968,8296.157568,13262.75796,552.4882033,630.6524365,31.433272,3259.809024,7422.877824,11897.26076,58920.05052,266383.9149,2255.79952,233939.2358,532700.6438,1094199.645,1346.668859,3775.494438,77.658672,8053.645824,18338.87462,31592.34242,6312.862556,1607.489142,203.39176,21092.88192,48030.38592,77247.0113,1803.675016,6889.239179,73.96064,7670.13888,17465.59488,33902.6086,13807.19375,38709.578,805.4681794,83531.62979,190209.0208,52255594.32,106.7925916,482.8208458,5.3621464,556.0850688,1266.255629,2417.316281,36.07350032,137.7847836,1.4792128,153.4027776,349.3118976,678.0521719,327062.8905
8,container_ship,2020,0,22.04,15.08,0.26,6.7,9.04,4.52,13.47,25223.8,5821.8,TRUE,SV,88.8,218.8544793,446.477167,37.3875996,3557.352672,8006.698253,12266.77017,201.0130816,410.0795719,33.4520628,3182.894496,7163.88791,10991.32712,7616.294471,38645.30627,393.55368,37445.8176,84281.03424,168382.0063,731.9730793,2519.607559,82.6462728,7863.621696,17699.01719,28896.8658,4662.551951,1072.771225,216.454524,20595.19968,46354.56883,72901.54621,832.5985627,4750.843997,78.710736,7489.16352,16856.20685,30007.52366,7663.222316,26378.44672,875.2929188,83282.30849,187447.3451,47824385.43,64.96251167,329.62173,5.70652836,542.9643552,1222.074996,2165.330122,16.65197125,95.01687993,1.57421472,149.7832704,337.124137,600.1504733,305646.6155
4,container_ship,1994,0,21.22,14.75,0.23,6.24,10.21,4.85,13.75,28900.9,7784.2,TRUE,SV,84.4,350.5291971,553.3685818,44.2220402,4429.89481,10471.30584,15849.32047,321.9534473,508.2570127,39.5670886,3963.590093,9369.06312,14202.43076,47653.46461,239487.0321,3211.916604,321750.2546,760547.4768,1372650.145,995.0348218,3122.82859,97.7539836,9792.399053,23147.09712,37155.11357,6553.371946,1329.604144,256.022338,25646.75942,60623.3496,94409.10745,1094.042991,5888.246923,93.099032,9326.094336,22044.8544,38446.33768,9777.736626,30686.55972,971.7361208,97342.60967,230096.7136,61493003.9,81.29120433,408.5367019,6.74967982,676.1418394,1598.251944,2770.971369,21.88085982,117.7649385,1.86198064,186.5218867,440.897088,768.9267536,368875.3557
4,container_ship,2002,0,22.67,15.04,0.23,7.4,10.07,4.09,15,38863.8,11448.5,FALSE,C3,82,497.6288562,7820.211168,65.0389285,7726.36368,15703.31213,31812.55476,457.0612864,7182.693953,58.1927255,6913.06224,14050.3319,28661.34211,43272.07445,431890.949,4176.18383,496113.8784,1008317.937,1983771.022,979.0306845,6964.591356,143.770263,17079.33024,34712.5847,59879.30725,3786.306515,34763.95656,376.541165,44731.5792,90913.91232,174572.2958,1622.702792,74088.42035,136.92406,16266.0288,33059.60448,125173.6805,9620.471538,68022.97138,1429.1669,169779.2919,345064.9392,99008323.67,78.43063495,782.8023451,9.92699435,1179.287088,2396.821325,4447.268387,32.45405584,1481.768407,2.7384812,325.320576,661.1920896,2503.47361,593916.8409
12,container_ship,1994,0,21.69,14.45,0.26,6.98,8.97,4.34,12.35,38587.3,9666.7,FALSE,C3,75.8,707.3136166,6645.756617,62.0795474,6153.589219,12739.16393,26307.90293,649.6521805,6103.982979,55.5448582,5505.842986,11398.1993,23713.22231,65349.62762,439146.3981,4508.935548,446944.9012,925265.5906,1881215.453,1391.562659,8547.282729,137.2284732,13602.67091,28160.2571,51839.00187,5381.73404,34993.31703,359.407906,35626.04285,73753.05432,150113.5561,2306.457446,54072.16496,130.693784,12954.92467,26819.29248,96283.53334,14504.33415,88647.76444,1446.948546,143427.7044,296924.1159,85646267.51,111.4787765,749.1320908,9.47529934,939.2320387,1944.398705,3753.71691,46.12914891,1081.443299,2.61387568,259.0984934,536.3858496,1925.670667,544950.8674
9,container_ship,2013,0,21.27,14.12,0.21,6.94,11.17,4.36,13.69,28627.4,5950.2,FALSE,SV,87.8,600.8529517,5113.240493,30.8636874,3766.048186,7662.334349,17173.33967,551.8703741,4696.400235,27.6148782,3369.622061,6855.772838,15501.28039,47023.27448,269858.3395,1705.62483,208123.7155,423444.793,950155.7473,1182.112872,5692.003455,68.2249932,8324.948621,16937.79172,32205.08166,4571.707241,34245.46483,178.684506,21803.43686,44360.88307,105160.1765,1959.303103,44976.38991,64.976184,7928.522496,16131.23021,71060.4219,11568.8546,55477.93832,675.4430601,82418.89823,167688.0177,53199608.4,94.69964999,543.4647115,4.71077334,574.817881,1169.51419,2387.207206,39.18606207,899.5277983,1.29952368,158.5704499,322.6246042,1421.208438,317829.1519
2,container_ship,1995,0,20.98,14.32,0.22,6.44,10.53,4.7,13.88,41448.4,9137,FALSE,C3,70.3,732.5967531,5892.439277,49.650458,5366.415936,11932.77581,23973.87823,672.8741917,5412.07738,44.424094,4801.530048,10676.69414,21607.59986,67685.56958,389367.7776,3606.19116,389771.2627,866696.3482,1717127.149,1441.304482,7578.421446,109.753644,11862.60365,26377.71494,47369.79816,5574.10573,31026.71488,287.45002,31068.72384,69084.49152,137041.486,2388.902456,47942.91561,104.52728,11297.71776,25121.63328,86855.69638,14510.47547,75918.8022,1117.786039,120814.6924,268643.8502,78265498.36,115.4636187,664.2156206,7.5782278,819.0845376,1821.318413,3427.660418,47.77804911,958.8583121,2.0905456,225.9543552,502.4326656,1737.113928,481005.6064
8,container_ship,2005,0,18.76,12.61,0.24,5.91,9.89,5.12,12.11,43199.4,11527.1,TRUE,SV,70.1,852.0735366,1455.607649,68.3326488,6213.014683,13256.53387,21845.56238,782.6110201,1336.943982,61.1397384,5559.013138,11861.10925,19600.81713,89454.16769,503211.1278,4387.675344,398940.9428,851209.0167,1847202.93,2044.343984,7543.53614,151.0511184,13734.03246,29303.91697,52776.88067,10910.69773,3241.544075,395.610072,35970.08501,76748.35397,127266.2908,2541.311582,12850.40687,143.858208,13080.03091,27908.49235,56524.09992,21402.78499,78975.30131,1599.757253,145454.8517,310352.907,87276456.78,162.1356789,912.0701691,10.42972008,948.3022411,2023.365696,4056.303505,50.82623164,257.0081374,2.87716416,261.6006182,558.169847,1130.481998,557785.6023
12,container_ship,1990,0,18.32,12.73,0.23,5.36,10.37,5.65,15.04,42398.3,9140.3,FALSE,C3,68.8,588.1483228,5409.071438,51.9260443,4468.07113,10611.66893,21128.88587,540.2014487,4968.114527,46.4601449,3997.747853,9494.65115,19047.17512,54339.7907,374813.3741,3771.470586,324523.061,770742.2699,1528189.966,1157.117896,7719.637458,114.7838874,9876.788813,23457.37343,42325.70148,4475.041587,28869.90677,300.624467,25867.78022,61435.97803,120949.3311,1917.874966,40553.57818,109.317988,9406.465536,22340.35565,74327.59232,12060.70349,80007.61717,1210.290949,104141.6907,247336.5155,69899441.71,92.69729001,639.3875205,7.92555413,681.9687514,1619.675784,3041.6549,38.35749932,811.0715636,2.18635976,188.1293107,446.807113,1486.551846,444756.8178
7,container_ship,2010,0,19.87,13.62,0.25,6,9.26,5.05,11.59,37272,7839.1,TRUE,C3,75,699.5409916,2723.112504,48.4064425,4289.55552,9737.29103,17497.90649,642.5131933,2501.119636,43.3110275,3838.02336,8712.313027,15737.28024,64327.3564,426226.3049,2675.092875,237054.384,538113.4517,1268396.59,1720.33858,7232.527611,107.003715,9482.17536,21524.53807,40066.58333,6453.645832,32632.95147,280.247825,24834.2688,56373.79018,120574.9041,2708.820416,22532.27601,101.9083,9030.6432,20499.56006,54873.20799,17316.91366,72802.56205,1089.605396,96555.80123,219181.6688,66225757.14,129.5481483,858.3724196,7.38835175,654.721632,1486.218105,3136.248656,54.17640831,450.6455203,2.038166,180.612864,409.9912013,1097.46416,406946.5511
3,container_ship,1999,0,21.88,15.6,0.21,6.07,11.28,4.99,14.05,35100.3,9018.6,TRUE,C3,75.5,568.5010763,1440.137168,46.7794782,4992.552662,12830.94259,19878.91298,522.1558798,1322.734681,41.8553226,4467.020803,11480.31706,17834.08374,60954.42296,287206.5706,3397.667364,362616.9828,931931.6198,1646107.264,1380.819844,3766.233587,103.4072676,11036.16904,28363.13626,44649.766,5179.981626,17772.63657,270.828558,28904.25226,74284.40448,126412.1035,2174.219092,13171.98629,98.483112,10510.63718,27012.51072,52967.8364,13998.6049,38181.67603,1060.504768,113182.6627,290881.3077,73893137.1,103.9810745,489.9406205,7.14002562,762.0211958,1958.407027,3321.489944,43.48438184,263.4397258,1.96966224,210.2127437,540.2502144,1059.356728,457304.7561
8,container_ship,1999,0,18.53,12.94,0.22,5.37,10.62,5.64,15.03,27482.5,7486,FALSE,SV,73.8,392.458147,3501.051844,40.678924,3666.223584,8834.438208,16434.85071,360.4642763,3215.640009,36.396932,3280.305312,7904.497344,14797.30387,36259.7201,242600.0598,2954.57448,266283.6077,641659.1962,1189757.158,772.1187457,4996.578667,89.921832,8104.283712,19528.75814,33491.6611,2986.094596,25056.50775,235.50956,21225.50496,51146.74752,100650.3644,1279.754827,26248.53106,85.63984,7718.36544,18598.81728,53931.10845,8083.518055,52014.98135,952.3471553,85831.11984,206825.827,55344495.83,61.85481664,413.8471609,6.2088884,559.5814944,1348.414253,2389.906613,25.59509654,524.9706213,1.7127968,154.3673088,371.9763456,1078.622169,353707.7934
